gateway ID,node MAC,UTC timestamp,us count,frequency,RF chain,RX chain,status,size,modulation,bandwidth,datarate,coderate,RSSI,SNR,ESP,payload
B827EBFFFEEEC460,,2022-10-30 03:31:55.998Z,823325060.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.75,-116.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:31:57.500Z,824828316.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.75,-116.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:31:59.006Z,826331580.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-101.0,-13.5,-114.69,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:00.509Z,827834836.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.75,-116.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:01.179Z,828532604.0,904900000.0,1.0,5.0,CRC_BAD,179.0,LORA,125000.0,SF7   ,   ,-103.0,-12.0,-115.27,5D1C82E6-D349C290-427C5FC2-F48F1B8C-078DFE9A-AE692033-D5E50EE0-815FCB45-0497B47C-53B9552A-6BF30E77-51088D61-7AA984E0-26D11707-E7BE069B-DD157BDB-6281B12B-30899883-B9D9CBA9-817F4C21-3BEB8679-EC4A6191-75D46F20-4BAA3878-B37FB3F3-E521F968-9B2B8E11-8375FE2F-99571562-9D5488DF-C89E0ED8-52C75397-0C46B568-AA180103-B06F5DC6-39B3A16D-6EADF393-81A70D2E-63211E82-8217A129-9E9136D3-FDCEFECF-CD0584A8-7E542F20-FECAFD
B827EBFFFEEEC460,,2022-10-30 03:32:02.013Z,829338084.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-14.25,-117.41,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:03.515Z,830841324.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-14.25,-117.41,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:05.018Z,832344580.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.75,-116.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:06.521Z,833847836.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-14.25,-117.41,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:08.025Z,835351092.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-13.75,-115.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:09.527Z,836854340.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-13.75,-115.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:11.030Z,838357596.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-13.75,-115.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:12.533Z,839860852.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-14.25,-117.41,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:14.038Z,841364116.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-14.25,-117.41,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:15.540Z,842867380.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-13.5,-115.69,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:17.043Z,844370636.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-13.75,-118.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:18.546Z,845873900.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-15.0,-117.14,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:20.052Z,847377140.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-13.75,-115.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:21.554Z,848880396.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.0,-116.21,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:23.057Z,850383652.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-13.75,-115.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:24.561Z,851886916.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-14.25,-116.41,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:26.065Z,853390164.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-13.75,-118.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:27.568Z,854893428.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-13.75,-115.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:29.069Z,856396684.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-13.75,-115.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:30.573Z,857899972.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-13.75,-115.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:32.077Z,859403228.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.5,-116.69,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:33.581Z,860906484.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-14.0,-119.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:35.085Z,862409740.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-13.75,-118.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:36.586Z,863913004.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-14.5,-116.65,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:38.090Z,865416252.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-14.0,-119.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:39.594Z,866919508.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-13.75,-115.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:41.098Z,868422772.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.75,-116.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:42.599Z,869926028.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-14.25,-119.41,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:44.103Z,871429284.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-14.0,-117.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:45.607Z,872932540.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-14.0,-117.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:47.111Z,874435796.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-14.0,-117.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:47.855Z,875207148.0,904900000.0,1.0,5.0,CRC_BAD,103.0,LORA,125000.0,SF7   ,2/3,-103.0,-11.0,-114.33,C99BA299-D0AD609C-4B0C2B53-0E08825A-B6510C8A-16E54AEE-F3100E3D-590A614E-47DC7C52-5B52B4F1-9CE5941F-DDB168C8-A747225A-E47AF507-696F01AE-ECD4CE86-E001C28B-A592D33C-37EF4639-31238A76-243B61CB-10E0249F-5459F361-14AEABB8-B102C70C-107D0E
B827EBFFFEEEC460,,2022-10-30 03:32:48.611Z,875939052.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.5,-116.69,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:50.115Z,877442316.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-101.0,-14.0,-115.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:51.618Z,878945572.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-14.25,-117.41,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:53.122Z,880448820.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.5,-116.69,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:54.626Z,881952076.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-15.0,-118.14,30303030-30303090
B827EBFFFEEEC460,,2022-10-30 03:32:57.634Z,884958596.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-10.5,-112.87,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:32:59.134Z,886461844.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-7.25,-110.0,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:02.142Z,889468356.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-8.75,-111.29,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:03.645Z,890971596.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-12.0,-114.27,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:05.149Z,892474852.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-7.0,-110.79,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:06.653Z,893978108.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-11.25,-113.56,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:08.156Z,895481364.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.5,-116.69,303030B0-30383030
B827EBFFFEEEC460,,2022-10-30 03:33:09.658Z,896984612.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-12.25,-115.5,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:11.160Z,898487868.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-17.5,-119.58,303030FC-3CF03070
B827EBFFFEEEC460,,2022-10-30 03:33:12.664Z,899991116.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-4.5,-107.82,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:14.167Z,901494380.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-9.5,-112.96,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:15.672Z,902997636.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-6.75,-109.58,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:17.175Z,904500892.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-4.0,-107.46,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:18.677Z,906004156.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-6.75,-110.58,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:20.180Z,907507412.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-12.5,-115.74,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:21.684Z,909010668.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-10.0,-115.41,31303103-30333033
B827EBFFFEEEC460,,2022-10-30 03:33:23.189Z,910513924.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-6.75,-110.58,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:24.692Z,912017180.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-6.5,-109.38,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:26.193Z,913520420.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-5.75,-111.77,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:27.697Z,915023676.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-9.75,-113.19,30303030-30FC303C
B827EBFFFEEEC460,,2022-10-30 03:33:29.201Z,916526932.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-11.0,-114.33,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:30.705Z,918030188.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-14.5,-116.65,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:32.206Z,919533444.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-101.0,-10.25,-111.64,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:33.710Z,921036692.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-7.5,-111.21,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:35.214Z,922539988.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-6.75,-110.58,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:36.719Z,924043236.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-6.75,-110.58,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:38.219Z,925546492.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-6.5,-109.38,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:39.723Z,927049740.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-7.5,-111.21,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:41.227Z,928552996.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-6.25,-110.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:42.731Z,930056252.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-7.5,-113.21,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:44.235Z,931559508.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-6.75,-110.58,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:45.736Z,933062764.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-6.0,-109.97,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:47.240Z,934566012.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-6.75,-109.58,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:48.744Z,936069260.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-6.25,-110.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:50.245Z,937572508.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-6.25,-110.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:51.749Z,939075772.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-9.75,-112.19,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:53.254Z,940579020.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-11.25,-116.56,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:54.756Z,942082276.0,904300000.0,0.0,2.0,CRC_BAD,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-16.5,-119.6,3030F030-F0B8FC30
B827EBFFFEEEC460,,2022-10-30 03:33:57.764Z,945088836.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-14.0,-116.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:33:59.267Z,946592092.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-12.75,-115.97,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:00.768Z,948095340.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-14.25,-117.41,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:02.271Z,949598588.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-14.25,-116.41,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:03.775Z,951101836.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-14.25,-116.41,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:05.278Z,952605092.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-14.0,-117.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:06.783Z,954108340.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-14.0,-119.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:08.285Z,955611596.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-14.0,-117.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:09.788Z,957114852.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-14.0,-119.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:11.292Z,958618100.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-13.75,-118.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:12.794Z,960121356.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-14.0,-117.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:14.300Z,961624604.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-14.25,-116.41,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:15.801Z,963127852.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-14.25,-119.41,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:17.306Z,964631108.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.75,-116.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:18.809Z,966134356.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-13.5,-115.69,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:20.310Z,967637604.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-13.5,-118.69,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:21.814Z,969140844.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.25,-116.45,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:23.318Z,970644100.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.75,-116.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:24.822Z,972147356.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-14.0,-116.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:26.326Z,973650604.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-13.75,-118.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:27.829Z,975153860.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-13.5,-118.69,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:29.288Z,976640051.0,903900000.0,0.0,0.0,CRC_BAD,182.0,LORA,125000.0,SF7   ,   ,-105.0,-11.25,-116.56,DBD5BD9E-7854D642-8B254ECC-BE3111A7-4A498FA9-9C2E2DD7-DF111311-94DCF976-D238DCE0-AB59C101-2AF128F4-D4DC32CA-FD2E7C9A-6E594540-709BAE73-50AC42B5-242597F7-133B9762-E855AA42-5C89C947-FE3294C8-7A5E46DC-44747BA8-6D57A849-B0D8570E-CA5F4BFF-F7659FB0-7220FFBC-BB7B91F9-37AFCB18-C165EFB0-300423C1-2B117F6C-CA90D3EB-13140A23-A961C290-4E183294-0887CDF0-47E75DAB-E5700494-48A4F70E-CF0B2208-5E54BE15-968946DB-CD0FC163-5233
B827EBFFFEEEC460,,2022-10-30 03:34:29.332Z,976657108.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.75,-116.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:30.835Z,978160356.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-13.25,-115.45,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:32.336Z,979663604.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.25,-116.45,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:33.841Z,981166860.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-14.0,-116.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:35.343Z,982670116.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.75,-116.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:36.848Z,984173356.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-13.75,-118.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:38.350Z,985676596.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-14.0,-116.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:39.855Z,987179844.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-14.25,-119.41,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:41.357Z,988683108.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-14.0,-116.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:42.859Z,990186356.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-14.5,-119.65,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:44.364Z,991689612.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-14.25,-116.41,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:45.866Z,993192860.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-14.0,-119.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:47.372Z,994696100.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-13.5,-118.69,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:48.873Z,996199356.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-102.0,-14.0,-116.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:50.376Z,997702604.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-14.0,-117.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:51.881Z,999205860.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-13.25,-118.45,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:53.383Z,1000709108.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.25,-116.45,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:54.885Z,1002212348.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-13.75,-118.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:56.390Z,1003715604.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-14.0,-119.17,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:57.893Z,1005218868.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.75,-116.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:34:59.396Z,1006722116.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-105.0,-13.75,-118.93,30303030-30303030
B827EBFFFEEEC460,,2022-10-30 03:35:00.898Z,1008225372.0,904300000.0,0.0,2.0,CRC_OK ,8.0,LORA,125000.0,SF12  ,4/5,-103.0,-13.25,-116.45,30303030-30303030
